1763	0.9861
1764	0.9860
1765	0.9860
1766	0.9861
1767	0.9861
1768	0.9861
1769	0.9861
1770	0.9861
1771	0.9861
1772	0.9861
1773	0.9861
1774	0.9861
1775	0.9861
1776	0.9861
1777	0.9861
1778	0.9861
1779	0.9860
1780	0.9860
1781	0.9860
1782	0.9860
1783	0.9860
1784	0.9860
1785	0.9860
1786	0.9860
1787	0.9860
1788	0.9860
1789	0.9860
1790	0.9859
1791	0.9860
1792	0.9859
1793	0.9859
1794	0.9859
1795	0.9858
1796	0.9858
1797	0.9857
1798	0.9857
1799	0.9856
1800	0.9856
1801	0.9855
1802	0.9855
1803	0.9854
1804	0.9854
1805	0.9853
1806	0.9852
1807	0.9852
1808	0.9851
1809	0.9850
1810	0.9849
1811	0.9848
1812	0.9848
1813	0.9847
1814	0.9846
1815	0.9845
1816	0.9844
1817	0.9843
1818	0.9842
1819	0.9841
1820	0.9840
1821	0.9839
1822	0.9838
1823	0.9837
1824	0.9836
1825	0.9835
1826	0.9834
1827	0.9833
1828	0.9832
1829	0.9831
1830	0.9830
1831	0.9829
1832	0.9828
1833	0.9827
1834	0.9826
1835	0.9825
1836	0.9823
1837	0.9822
1838	0.9821
1839	0.9821
1840	0.9820
1841	0.9819
1842	0.9818
1843	0.9817
1844	0.9816
1845	0.9815
1846	0.9814
1847	0.9814
1848	0.9813
1849	0.9812
1850	0.9811
1851	0.9811
1852	0.9810
1853	0.9810
1854	0.9809
1855	0.9809
1856	0.9808
1857	0.9808
1858	0.9808
1859	0.9807
1860	0.9807
1861	0.9806
1862	0.9806
1863	0.9805
1864	0.9805
1865	0.9805
1866	0.9805
1867	0.9805
1868	0.9804
1869	0.9804
1870	0.9804
1871	0.9803
1872	0.9803
1873	0.9803
1874	0.9803
1875	0.9803
1876	0.9802
1877	0.9802
1878	0.9802
1879	0.9801
1880	0.9801
1881	0.9801
1882	0.9801
1883	0.9800
1884	0.9800
1885	0.9800
1886	0.9800
1887	0.9799
1888	0.9799
1889	0.9799
1890	0.9799
1891	0.9798
1892	0.9799
1893	0.9799
1894	0.9798
1895	0.9798
1896	0.9798
1897	0.9797
1898	0.9798
1899	0.9797
1900	0.9797
1901	0.9797
1902	0.9797
1903	0.9796
1904	0.9796
1905	0.9796
1906	0.9795
1907	0.9795
1908	0.9795
1909	0.9795
1910	0.9794
1911	0.9794
1912	0.9794
1913	0.9794
1914	0.9793
1915	0.9793
1916	0.9793
1917	0.9793
1918	0.9793
1919	0.9792
1920	0.9792
1921	0.9792
1922	0.9792
1923	0.9791
1924	0.9791
1925	0.9790
1926	0.9791
1927	0.9791
1928	0.9790
1929	0.9790
1930	0.9790
1931	0.9791
1932	0.9790
1933	0.9789
1934	0.9789
1935	0.9789
1936	0.9789
1937	0.9789
1938	0.9789
1939	0.9788
1940	0.9788
1941	0.9787
1942	0.9787
1943	0.9787
1944	0.9786
1945	0.9785
1946	0.9785
1947	0.9785
1948	0.9784
1949	0.9784
1950	0.9783
1951	0.9782
1952	0.9782
1953	0.9781
1954	0.9780
1955	0.9779
1956	0.9779
1957	0.9779
1958	0.9778
